City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
465,Satwas,IN,22.5333,76.6833,71.08,24,0,5.37,clear sky
466,Saldanha,ZA,-33.0117,17.9442,64.51,68,0,9.57,clear sky
467,Swidnik,PL,51.219,22.6962,30.09,94,40,13.8,scattered clouds
468,Peniche,PT,39.3558,-9.3811,52.11,43,0,12.62,clear sky
469,Aripuana,BR,-9.1667,-60.6333,71.8,99,100,4.05,moderate rain
470,Yumen,CN,40.2833,97.2,29.43,28,3,17.16,clear sky
471,Senanga,ZM,-16.1167,23.2667,64.53,95,100,7.45,light rain
472,Kiama,AU,-34.6833,150.8667,82.38,73,88,5.99,light rain
473,Guspini,IT,39.5406,8.6294,42.71,89,39,4.07,scattered clouds
474,Honiara,SB,-9.4333,159.95,83.37,75,100,6.71,moderate rain
475,Imbituba,BR,-28.24,-48.6703,69.82,80,86,5.21,overcast clouds
476,Bilibino,RU,68.0546,166.4372,-10.12,92,100,2.93,overcast clouds
477,Lakes Entrance,AU,-37.8811,147.981,72.57,95,100,5.14,overcast clouds
478,College,US,64.8569,-147.8028,1.35,60,75,8.05,broken clouds
479,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,72.46,97,99,1.99,overcast clouds
480,Fatehpur,IN,25.9333,80.8,64.94,41,0,7.18,clear sky
481,Alvaraes,BR,-3.2208,-64.8042,71.78,99,100,1.52,overcast clouds
482,Orlik,RU,52.5178,99.825,-5.03,89,78,0.43,broken clouds
483,La Colorada,PA,8.0167,-80.9833,73.31,78,71,2.71,broken clouds
484,Twin Falls,US,42.3505,-114.6445,13.89,78,0,9.22,clear sky
485,Rio Grande City,US,26.3798,-98.8203,49.89,57,60,7.02,broken clouds
486,Aloleng,PH,16.1307,119.7824,82.98,70,96,7.67,overcast clouds
487,San Andres,CO,12.5847,-81.7006,78.82,73,40,8.05,scattered clouds
488,Sanming,CN,26.2486,117.6186,50.59,88,100,3.8,overcast clouds
489,Tommot,RU,58.9564,126.2925,-0.13,91,100,9.98,overcast clouds
490,Saint Anthony,US,45.0205,-93.218,10.29,77,100,1.01,overcast clouds
491,San Juan,AR,-31.5375,-68.5364,77.56,51,31,3.53,scattered clouds
492,Carnarvon,AU,-24.8667,113.6333,86.07,62,1,19.57,clear sky
493,Khoy,IR,38.5504,44.9535,30.72,69,75,0.0,broken clouds
494,Ponta Delgada,PT,37.7333,-25.6667,56.5,82,20,5.75,few clouds
495,Nha Trang,VN,12.25,109.1833,82.4,63,42,8.43,scattered clouds
496,Lalibela,ET,12.0333,39.0333,61.88,49,55,1.59,broken clouds
497,Belgrade,RS,44.804,20.4651,34.39,77,75,1.01,broken clouds
498,Flinders,AU,-34.5833,150.8552,82.2,72,81,5.01,light rain
499,Gap,FR,44.6667,6.0,13.06,62,22,4.52,few clouds
500,Deputatskiy,RU,69.3,139.9,-20.81,95,89,1.32,overcast clouds
501,Inhambane,MZ,-23.865,35.3833,84.18,74,40,6.91,scattered clouds
502,Goderich,CA,43.7501,-81.7165,-1.08,78,64,5.75,broken clouds
503,Boden,SE,65.8252,21.6886,15.8,90,73,2.62,light snow
504,Kolvereid,NO,64.8655,11.6047,33.51,93,100,13.6,light snow
505,Aksarka,RU,66.5606,67.7975,-2.2,95,96,8.32,overcast clouds
506,Phalaborwa,ZA,-23.943,31.1411,69.08,83,89,11.25,overcast clouds
507,Tessalit,ML,20.1986,1.0114,59.32,16,12,12.93,few clouds
508,Andippatti,IN,9.9833,77.6333,83.79,63,91,5.75,overcast clouds
509,Srednekolymsk,RU,67.45,153.6833,-13.31,99,100,2.15,overcast clouds
510,Tabuk,PH,17.4189,121.4443,80.67,79,100,2.44,overcast clouds
511,Taltal,CL,-25.4,-70.4833,64.27,83,13,2.37,few clouds
512,Mankato,US,44.1636,-93.9994,9.59,86,0,8.05,clear sky
513,Dingle,PH,10.9995,122.6711,87.01,65,72,5.28,broken clouds
514,Ossora,RU,59.2353,163.0719,32.2,96,100,14.05,overcast clouds
515,Pimenteiras,BR,-6.2453,-41.4192,69.19,98,100,2.26,overcast clouds
516,Makakilo City,US,21.3469,-158.0858,72.61,76,20,0.0,few clouds
517,Naryan-Mar,RU,67.6713,53.087,6.84,94,100,12.71,overcast clouds
518,Zelenogorskiy,RU,55.0333,87.0,1.92,90,98,2.33,overcast clouds
519,Ithaca,US,42.4406,-76.4966,12.15,98,98,5.75,overcast clouds
520,Fare,PF,-16.7,-151.0167,81.23,75,0,17.16,light rain
521,Adrar,MR,20.5022,-10.0711,70.93,12,100,5.1,overcast clouds
522,Urdoma,RU,61.7533,48.5442,11.37,93,100,7.61,light snow
523,Wainwright,CA,52.839,-110.8572,30.11,83,98,7.29,overcast clouds
524,Awjilah,LY,29.1081,21.2869,49.37,82,32,8.57,scattered clouds
525,Bose,IT,45.4612,8.0137,44.74,50,23,1.72,few clouds
526,Kananga,CD,-5.8958,22.4178,70.63,95,100,2.53,light rain
527,Whitehorse,CA,60.7161,-135.0538,32.77,74,75,14.97,broken clouds
528,Sabha,LY,27.0377,14.4283,41.56,46,21,6.2,few clouds
529,Sangar,RU,63.9242,127.4739,-23.96,99,89,0.85,overcast clouds
530,Muncar,ID,-8.4333,114.3333,81.14,76,99,3.96,overcast clouds
531,Kaitangata,NZ,-46.2817,169.8464,64.92,68,100,6.08,overcast clouds
532,Surt,LY,31.2089,16.5887,52.11,61,1,14.52,clear sky
533,Wenling,CN,28.3669,121.36,43.92,87,100,12.95,overcast clouds
534,Jagannathpur,IN,22.2333,85.65,67.5,31,0,6.44,clear sky
535,Rocha,UY,-34.4833,-54.3333,58.39,82,0,3.83,clear sky
536,Yulara,AU,-25.2406,130.9889,94.84,31,75,18.41,broken clouds
537,Chipinge,ZW,-20.1883,32.6236,69.89,81,70,3.02,broken clouds
538,The Pas,CA,53.8251,-101.2541,5.02,78,100,8.05,overcast clouds
539,Bend,US,44.0582,-121.3153,35.82,68,0,6.91,clear sky
540,Taoudenni,ML,22.6783,-3.9836,67.86,13,100,9.8,overcast clouds
541,Cachoeirinha,BR,-29.9511,-51.0939,68.32,88,0,5.75,clear sky
542,Carroll,US,39.5501,-77.0164,30.51,82,100,4.0,overcast clouds
543,Iquique,CL,-20.2208,-70.1431,65.57,77,50,0.78,scattered clouds
544,Korla,CN,41.7597,86.1469,28.2,46,2,5.57,clear sky
545,Kimbe,PG,-5.5502,150.1429,81.81,79,100,4.7,light rain
546,Gobabis,NA,-22.45,18.9667,73.53,61,7,11.32,clear sky
547,Kargil,IN,34.5667,76.1,-2.54,81,50,1.1,scattered clouds
548,Sinnamary,GF,5.3833,-52.95,74.95,86,29,6.35,scattered clouds
549,Labuhan,ID,-6.8844,112.2051,83.89,73,98,10.47,overcast clouds
550,Eyl,SO,7.9803,49.8164,78.64,59,100,17.54,overcast clouds
551,Banjar,ID,-8.19,114.9675,87.66,83,100,2.08,overcast clouds
552,Mocuba,MZ,-16.8392,36.9856,78.01,84,16,2.51,few clouds
553,Mount Gambier,AU,-37.8333,140.7667,71.76,55,32,13.13,scattered clouds
554,Cacoal,BR,-11.4386,-61.4472,72.84,98,100,2.82,light rain
555,Tucuman,AR,-26.8241,-65.2226,64.4,94,0,8.05,clear sky
556,San Quintin,MX,30.4833,-115.95,59.2,47,18,4.07,few clouds
557,Arona,ES,28.0996,-16.681,57.38,53,20,1.99,few clouds
558,Santa Rosalia,MX,27.3167,-112.2833,57.9,45,0,6.46,clear sky
559,Jiuquan,CN,39.7432,98.5174,29.62,25,3,5.55,clear sky
560,Fort-Shevchenko,KZ,44.5086,50.263,35.69,73,85,11.88,overcast clouds
561,Nawa,IN,27.0167,75.0,66.97,19,0,2.57,clear sky
562,Bollnas,SE,61.3482,16.3946,32.4,97,100,10.36,light snow
563,Poplar Bluff,US,36.757,-90.3929,22.78,68,0,0.0,clear sky
564,Noyabrsk,RU,63.1994,75.4507,-8.01,98,92,8.46,overcast clouds
565,Puerto Leguizamo,CO,-0.1934,-74.7819,71.62,69,100,0.67,overcast clouds
566,Alice Springs,AU,-23.7,133.8833,74.75,100,75,9.22,thunderstorm
567,Kupang,ID,-10.1667,123.5833,84.78,79,75,11.5,broken clouds
568,Gold Coast,AU,-28.0,153.4333,84.27,74,100,3.0,overcast clouds
569,Lingao,CN,19.9103,109.6859,74.44,73,85,13.2,overcast clouds
570,Nandu,CN,22.8525,110.8233,56.66,69,91,6.31,overcast clouds
571,Raudeberg,NO,61.9875,5.1352,43.47,96,100,5.01,moderate rain
572,Turbat,PK,26.0023,63.044,70.65,50,0,2.95,clear sky
573,Catamarca,AR,-28.4696,-65.7852,74.77,56,8,4.0,clear sky
574,Ettaiyapuram,IN,9.1441,77.9907,87.46,59,90,15.77,overcast clouds
575,Port Macquarie,AU,-31.4333,152.9167,79.9,67,41,12.15,scattered clouds
576,Middletown,US,39.5151,-84.3983,14.52,84,40,5.75,scattered clouds
577,Uni,RU,57.7535,51.4923,16.61,95,100,9.13,light snow
578,Constanza,DE,47.6603,9.1758,37.33,91,100,1.01,overcast clouds
579,Poli,TZ,-3.3333,36.8,67.01,67,93,3.6,overcast clouds
580,Brownsville,US,25.9018,-97.4975,51.75,79,100,1.99,overcast clouds
581,Churapcha,RU,62.0025,132.4325,-20.52,97,100,2.59,overcast clouds
582,Nabire,ID,-3.3667,135.4833,84.13,71,97,6.02,overcast clouds
583,Shakawe,BW,-18.3667,21.85,68.58,91,98,5.59,overcast clouds
584,Nyuksenitsa,RU,60.4128,44.2397,11.26,93,99,7.58,overcast clouds
585,Pauini,BR,-7.7136,-66.9764,72.66,99,100,2.37,overcast clouds
586,Christchurch,NZ,-43.5333,172.6333,74.48,73,63,4.0,broken clouds
587,Mossendjo,CG,-2.9506,12.7261,68.77,97,99,1.81,overcast clouds
588,Ambovombe,MG,-25.1667,46.0833,83.34,47,0,3.67,clear sky
589,Pussi,EE,59.36,27.0497,15.15,91,75,5.97,broken clouds
590,Vila,PT,42.0304,-8.1588,32.88,63,0,5.28,clear sky
591,Vanavara,RU,60.34,102.2797,1.38,88,100,3.83,overcast clouds
592,Killybegs,IE,54.6333,-8.45,52.45,92,68,33.38,broken clouds
593,Reguengos De Monsaraz,PT,38.4253,-7.5349,42.48,55,4,6.29,clear sky
594,Hornepayne,CA,49.2138,-84.7705,-14.55,100,40,2.39,scattered clouds
595,Copiapo,CL,-27.3667,-70.3333,62.04,83,1,2.55,clear sky
596,Dubovyy Umet,RU,52.9763,50.2857,4.89,98,97,4.27,overcast clouds
597,Kavaratti,IN,10.5669,72.642,80.8,71,12,8.97,few clouds
598,Yago,MX,21.8333,-105.0667,63.9,83,42,3.47,scattered clouds
599,Sun Valley,US,39.5963,-119.776,39.87,56,40,1.99,scattered clouds
600,Serramanna,IT,39.4244,8.9244,48.07,86,0,3.44,clear sky
601,Houston,US,29.7633,-95.3633,48.9,54,0,1.01,clear sky
602,Viedma,AR,-40.8135,-62.9967,77.0,37,0,22.37,clear sky
603,Ondangwa,NA,-17.9167,15.95,73.4,33,98,9.22,overcast clouds
604,Tucupita,VE,9.0622,-62.051,65.34,97,3,2.89,clear sky
605,Kamaishi,JP,39.2667,141.8833,32.95,53,68,11.21,broken clouds
606,Havoysund,NO,70.9963,24.6622,14.88,79,90,9.26,overcast clouds
607,Astana,KZ,51.1801,71.446,3.15,72,0,8.95,clear sky
608,Mega,ET,4.05,38.3,70.7,22,54,12.01,broken clouds
609,Albion,US,42.2431,-84.753,1.11,77,0,0.0,clear sky
610,Andenes,NO,69.3143,16.1194,26.58,54,40,24.16,scattered clouds
611,Ust-Nera,RU,64.5667,143.2,-7.76,100,100,1.74,overcast clouds
612,Bundaberg,AU,-24.85,152.35,86.29,58,35,5.99,scattered clouds
613,Loreto,MX,22.2667,-101.9667,46.94,82,32,11.27,scattered clouds
614,Port Arthur,CN,38.8,121.2667,30.42,39,1,6.08,clear sky
615,La Primavera,CO,5.4906,-70.4092,77.14,43,92,5.75,overcast clouds
616,Payyannur,IN,12.1,75.2,88.56,42,50,4.16,scattered clouds
617,Kawalu,ID,-7.3817,108.2082,82.29,73,100,3.33,overcast clouds
618,Jinchang,CN,38.4953,102.1739,33.71,18,1,6.04,clear sky
619,Tortoli,IT,39.9256,9.6572,46.22,71,0,14.97,clear sky
620,Oyem,GA,1.5995,11.5793,66.61,91,100,3.22,overcast clouds
621,Senador Pompeu,BR,-5.5881,-39.3717,70.02,95,100,2.17,overcast clouds
622,Choix,MX,26.7092,-108.3219,61.18,43,0,6.26,clear sky
623,Diveyevo,RU,55.0433,43.2418,16.97,95,100,9.28,light snow
624,Yenagoa,NG,4.9247,6.2642,73.67,93,81,3.78,broken clouds
625,Faya,SA,18.3851,42.4509,57.72,75,36,8.61,scattered clouds
626,Kodinsk,RU,58.6881,99.1844,3.27,92,99,3.56,overcast clouds
627,Shache,CN,38.4167,77.2406,29.71,30,99,4.74,overcast clouds
628,Morondava,MG,-20.2833,44.2833,83.89,67,2,4.03,clear sky
629,Springdale,US,36.1867,-94.1288,26.08,73,0,3.44,clear sky
630,Petropavlovka,RU,50.6114,105.3196,4.15,88,24,0.81,few clouds
631,Nantucket,US,41.2835,-70.0995,36.97,89,100,26.02,snow
632,Yambio,SS,4.5721,28.3955,73.06,22,9,8.05,clear sky
633,Srivardhan,IN,18.0333,73.0167,84.92,30,43,1.7,scattered clouds
634,Port Hardy,CA,50.6996,-127.4199,45.75,81,75,3.44,broken clouds
635,Angoche,MZ,-16.2325,39.9086,79.61,78,1,4.61,clear sky
636,Buchanan,LR,5.8808,-10.0467,76.96,85,71,2.3,light rain
637,Krasnoyarskiy,RU,51.965,59.8967,10.44,88,100,7.09,overcast clouds
638,Katima Mulilo,NA,-17.5,24.2667,68.81,84,98,7.4,overcast clouds
639,Poyarkovo,RU,49.6,128.6833,3.18,85,54,8.14,broken clouds
640,Olga,RU,43.7444,135.2892,15.1,42,80,12.53,broken clouds
641,Agropoli,IT,40.3469,14.9966,47.28,70,4,5.61,clear sky
642,Ellensburg,US,46.9965,-120.5479,27.37,86,100,3.62,overcast clouds
643,Hartford,US,41.7668,-72.7662,28.85,91,100,3.0,snow
644,Jumla,NP,29.2747,82.1838,53.76,27,0,5.82,clear sky
645,Wanning,CN,18.8003,110.3967,73.6,79,89,10.6,overcast clouds
646,Samfya,ZM,-11.3649,29.5565,68.04,89,100,3.38,light rain
647,San Vicente,AR,-26.6167,-54.1333,59.72,97,19,3.44,few clouds
648,Axim,GH,4.8699,-2.2405,76.17,85,32,2.48,scattered clouds
649,Kisesa,TZ,-3.0833,34.15,68.32,76,100,7.18,overcast clouds
650,Wyndham,US,37.6985,-77.6125,32.99,92,100,1.01,mist
651,Barcelos,PT,41.5388,-8.6151,48.85,66,0,6.22,clear sky
652,Bogotol,RU,56.2078,89.5342,6.33,87,98,4.68,overcast clouds
653,Graaff-Reinet,ZA,-32.2522,24.5308,64.92,64,56,2.57,broken clouds
654,Tamahu,GT,15.3333,-90.1667,55.17,98,40,2.17,scattered clouds
655,Avera,US,33.194,-82.5271,37.71,60,16,17.29,few clouds
656,Krasnoselkup,RU,65.7,82.4667,4.71,96,100,9.51,overcast clouds
657,Mandalgovi,MN,45.7625,106.2708,7.34,76,100,7.02,overcast clouds
658,Zaykovo,RU,57.5613,62.7568,8.65,92,100,3.04,overcast clouds
659,Bolshaya Glushitsa,RU,50.2406,43.5908,30.72,97,100,13.51,light snow
660,Chaman,PK,30.9236,66.4512,56.97,30,2,5.64,clear sky
661,Port Augusta,AU,-32.5,137.7667,96.71,36,0,19.6,clear sky
662,Porosozero,RU,62.7191,32.727,-3.91,100,84,2.71,broken clouds
663,Price,US,39.5994,-110.8107,20.46,73,0,6.91,clear sky
664,Umm Kaddadah,SD,13.6017,26.6876,52.97,19,60,19.48,broken clouds
665,Rumia,PL,54.5709,18.388,35.91,88,99,12.28,overcast clouds
666,Sept-Iles,CA,50.2001,-66.3821,-8.95,69,0,2.3,clear sky
667,Lebanon,US,36.2081,-86.2911,25.16,72,100,16.11,overcast clouds
668,Youhao,CN,47.8667,128.8333,7.74,64,87,9.73,overcast clouds
669,Moose Factory,CA,51.2585,-80.6094,-14.82,76,0,2.3,clear sky
670,Zaraza,VE,9.3503,-65.3245,73.45,82,22,7.92,few clouds
671,Bosaso,SO,11.2842,49.1816,75.81,60,57,4.61,broken clouds
672,Cedar City,US,37.6775,-113.0619,27.39,58,0,3.44,clear sky
673,Blumenau,BR,-26.9194,-49.0661,68.07,53,100,1.9,overcast clouds
674,Coldwater,US,41.9403,-85.0005,4.48,84,0,0.0,clear sky
675,Katobu,ID,-4.9408,122.5276,87.48,56,100,9.06,overcast clouds
676,Washington,US,47.5001,-120.5015,27.59,78,96,1.48,overcast clouds
677,Khandyga,RU,62.6667,135.6,-28.68,97,55,0.43,broken clouds
678,Maputo,MZ,-25.9653,32.5892,76.68,89,75,8.01,broken clouds
679,Kasongo,CD,-4.45,26.6667,69.49,96,99,1.21,overcast clouds
680,Keshod,IN,21.3,70.25,79.29,18,37,6.93,scattered clouds
681,Mopipi,BW,-21.1833,24.8833,73.62,78,96,12.06,overcast clouds
682,Ouadda,CF,8.0777,22.4007,66.97,19,78,8.86,broken clouds
683,Yar-Sale,RU,66.8333,70.8333,-3.86,96,99,7.85,overcast clouds
684,Lewiston,US,44.1003,-70.2148,24.31,66,75,14.97,broken clouds
685,Almere,NL,52.3703,5.2141,49.03,92,100,5.01,overcast clouds
686,La Asuncion,VE,11.0333,-63.8628,73.13,94,22,4.61,few clouds
687,Namie,JP,37.4833,141.0,44.96,51,61,5.82,broken clouds
688,White Oak,US,39.2131,-84.5994,13.73,84,100,3.44,overcast clouds
689,Canavieiras,BR,-15.675,-38.9472,75.51,89,52,2.57,broken clouds
690,Sinnai,IT,39.3042,9.2036,46.92,83,0,8.05,clear sky
691,Portland,US,45.5234,-122.6762,40.21,72,0,1.99,clear sky
692,Binghamton,US,42.0987,-75.918,13.28,76,100,3.0,overcast clouds
693,Lagunas,PE,-5.2269,-75.6753,74.46,86,99,2.44,overcast clouds
694,Diepenbeek,BE,50.9078,5.4221,46.15,82,99,18.99,overcast clouds
695,Dunbar,US,38.3606,-81.7374,23.99,82,100,1.99,overcast clouds
696,Lewisporte,CA,49.2499,-55.0482,26.98,81,100,9.95,overcast clouds
697,Catuday,PH,16.2923,119.8062,80.53,72,97,5.97,overcast clouds
698,Kontagora,NG,10.3999,5.4695,69.15,22,15,9.73,few clouds
